station_num,station_name,date,rainfall_mm,rain_7d,rain_30d,drought_label,rain_anomaly,risk_prob,risk_class
66006,Sydney Olympic Park,2015-01-01,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-02,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-03,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-04,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-05,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-06,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-07,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-08,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-09,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-10,0.0,0.0,0.0,1,-0.4022308971985285,0.989328962360104,5
66006,Sydney Olympic Park,2015-01-11,22.0,22.0,22.0,1,1.7303495248574339,0.9202316559542004,5
66006,Sydney Olympic Park,2015-01-12,8.0,30.0,30.0,1,0.37325289264000333,0.9029289878657332,5
66006,Sydney Olympic Park,2015-01-13,4.8,34.8,34.8,1,0.06305937670459058,0.9006373303584434,5
66006,Sydney Olympic Park,2015-01-14,0.2,35.0,35.0,1,-0.38284380245256516,0.9524763055615503,5
66006,Sydney Olympic Park,2015-01-15,0.0,35.0,35.0,1,-0.4022308971985285,0.9603230600629238,5
66006,Sydney Olympic Park,2015-01-16,0.0,35.0,35.0,1,-0.4022308971985285,0.9603230600629238,5
66006,Sydney Olympic Park,2015-01-17,0.0,35.0,35.0,1,-0.4022308971985285,0.9603230600629238,5
66006,Sydney Olympic Park,2015-01-18,0.0,13.0,35.0,1,-0.4022308971985285,0.9245272657148246,5
66006,Sydney Olympic Park,2015-01-19,0.2,5.2,35.2,1,-0.38284380245256516,0.977985780383372,5
66006,Sydney Olympic Park,2015-01-20,8.6,9.0,43.8,0,0.4314141768778932,0.05285275178926754,4
66006,Sydney Olympic Park,2015-01-21,24.8,33.6,68.6,0,2.00176885130092,0.00194264593433753,2
66006,Sydney Olympic Park,2015-01-22,0.4,34.0,69.0,0,-0.36345670770660193,0.006205526687524887,2
66006,Sydney Olympic Park,2015-01-23,0.0,34.0,69.0,0,-0.4022308971985285,0.014480577742106093,2
66006,Sydney Olympic Park,2015-01-24,0.0,34.0,69.0,0,-0.4022308971985285,0.014480577742106093,2
66006,Sydney Olympic Park,2015-01-25,1.2,35.2,70.2,0,-0.2859083287227487,0.0,1
66006,Sydney Olympic Park,2015-01-26,0.0,35.0,70.2,0,-0.4022308971985285,0.0703230600629236,4
66006,Sydney Olympic Park,2015-01-27,38.0,64.4,108.2,0,3.2813171045344975,0.0,1
66006,Sydney Olympic Park,2015-01-28,75.0,114.6,183.2,0,6.867929632537708,0.0,1
66006,Sydney Olympic Park,2015-01-29,17.4,131.6,200.6,0,1.2844463457002782,0.0014827299589700105,2
66006,Sydney Olympic Park,2015-01-30,0.0,131.6,200.6,0,-0.4022308971985285,0.002368482309124767,2
66006,Sydney Olympic Park,2015-01-31,0.0,131.6,200.6,0,-0.4022308971985285,0.002368482309124767,2
66006,Sydney Olympic Park,2015-02-01,0.0,130.4,200.6,0,-0.3365702978962681,0.0,1
66006,Sydney Olympic Park,2015-02-02,3.8,134.2,204.4,0,-0.12786068615641627,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-02-03,1.4,97.6,205.8,0,-0.2596772830447437,0.0,1
66006,Sydney Olympic Park,2015-02-04,1.6,24.2,207.4,0,-0.24869256663738312,0.025709096956867933,3
66006,Sydney Olympic Park,2015-02-05,8.8,15.6,216.2,0,0.1467572240275994,0.048856836390054725,3
66006,Sydney Olympic Park,2015-02-06,0.4,16.0,216.6,0,-0.31460086508154683,0.07117025429291421,4
66006,Sydney Olympic Park,2015-02-07,0.0,16.0,216.6,0,-0.3365702978962681,0.056363798340200916,4
66006,Sydney Olympic Park,2015-02-08,0.0,16.0,216.6,0,-0.3365702978962681,0.056363798340200916,4
66006,Sydney Olympic Park,2015-02-09,0.0,12.2,216.6,0,-0.3365702978962681,0.06597246470144161,4
66006,Sydney Olympic Park,2015-02-10,0.8,11.6,195.4,0,-0.29263143226682564,0.02558944191058411,3
66006,Sydney Olympic Park,2015-02-11,0.0,10.0,187.4,0,-0.3365702978962681,0.0516370770598499,3
66006,Sydney Olympic Park,2015-02-12,0.0,1.2,182.6,0,-0.3365702978962681,0.06131624897572954,4
66006,Sydney Olympic Park,2015-02-13,4.8,5.6,187.2,0,-0.07293710411961314,0.05997541188356022,4
66006,Sydney Olympic Park,2015-02-14,4.8,10.4,192.0,0,-0.07293710411961314,0.049245712103290894,3
66006,Sydney Olympic Park,2015-02-15,0.8,11.2,192.8,0,-0.29263143226682564,0.024516001980058686,3
66006,Sydney Olympic Park,2015-02-16,0.0,11.2,192.8,0,-0.3365702978962681,0.0516370770598499,3
66006,Sydney Olympic Park,2015-02-17,0.0,10.4,192.8,0,-0.3365702978962681,0.0516370770598499,3
66006,Sydney Olympic Park,2015-02-18,0.0,10.4,192.6,0,-0.3365702978962681,0.0516370770598499,3
66006,Sydney Olympic Park,2015-02-19,0.4,10.8,184.4,0,-0.31460086508154683,0.05831064695780243,4
66006,Sydney Olympic Park,2015-02-20,0.0,6.0,159.6,0,-0.3365702978962681,0.06363383141897608,4
66006,Sydney Olympic Park,2015-02-21,2.5,3.7,161.7,0,-0.1992613428042603,0.048669392734868054,3
66006,Sydney Olympic Park,2015-02-22,2.0,4.9,163.7,0,-0.22672313382266188,0.045144596319684274,3
66006,Sydney Olympic Park,2015-02-23,0.6000000000000001,5.5,164.3,0,-0.30361614867418624,0.03791492584376222,3
66006,Sydney Olympic Park,2015-02-24,0.6000000000000001,6.1,163.7,0,-0.30361614867418624,0.03467447998388961,3
66006,Sydney Olympic Park,2015-02-25,0.0,6.1,163.7,0,-0.3365702978962681,0.06363383141897608,4
66006,Sydney Olympic Park,2015-02-26,9.4,15.1,135.1,0,0.17971137324968126,0.040598624691700065,3
66006,Sydney Olympic Park,2015-02-27,15.0,30.1,75.1,0,0.4872834326557787,0.016284335393923564,2
66006,Sydney Olympic Park,2015-02-28,0.0,27.6,57.7,0,-0.3365702978962681,0.009186128674066076,2
66006,Sydney Olympic Park,2015-03-01,0.0,25.6,57.7,0,-0.4591829776630682,0.01648180121195465,2
66006,Sydney Olympic Park,2015-03-02,15.4,40.4,73.1,0,0.5098510320944124,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-03-03,0.0,39.8,73.1,0,-0.4591829776630682,0.0,1
66006,Sydney Olympic Park,2015-03-04,0.0,39.8,69.3,0,-0.4591829776630682,0.0,1
66006,Sydney Olympic Park,2015-03-05,0.0,30.4,67.9,0,-0.4591829776630682,0.005124956259575602,2
66006,Sydney Olympic Park,2015-03-06,0.0,15.4,66.3,0,-0.4591829776630682,0.01629273334777233,2
66006,Sydney Olympic Park,2015-03-07,1.6,17.0,59.1,0,-0.35850411950644684,0.0245343487773959,3
66006,Sydney Olympic Park,2015-03-08,0.0,17.0,58.7,0,-0.4591829776630682,0.010039611322107629,2
66006,Sydney Olympic Park,2015-03-09,0.0,1.6,58.7,0,-0.4591829776630682,0.009152664927133118,2
66006,Sydney Olympic Park,2015-03-10,0.0,1.6,58.7,0,-0.4591829776630682,0.009152664927133118,2
66006,Sydney Olympic Park,2015-03-11,0.0,1.6,58.7,0,-0.4591829776630682,0.009152664927133118,2
66006,Sydney Olympic Park,2015-03-12,0.4,2.0,58.3,0,-0.4340132631239128,0.038909103348000705,3
66006,Sydney Olympic Park,2015-03-13,2.4,4.4,60.7,0,-0.30816469042813616,0.03796752329182944,3
66006,Sydney Olympic Park,2015-03-14,3.0,5.8,63.7,0,-0.2704101186194032,0.02494337256660911,3
66006,Sydney Olympic Park,2015-03-15,0.0,5.8,58.9,0,-0.4591829776630682,0.009672518929427611,2
66006,Sydney Olympic Park,2015-03-16,7.6,13.4,61.7,0,0.019041598580883234,0.06479122281633441,4
66006,Sydney Olympic Park,2015-03-17,0.0,13.4,60.9,0,-0.4591829776630682,0.016597961428287386,2
66006,Sydney Olympic Park,2015-03-18,0.0,13.4,60.9,0,-0.4591829776630682,0.016597961428287386,2
66006,Sydney Olympic Park,2015-03-19,1.0,14.0,61.9,0,-0.3962586913151798,0.05854854227781944,4
66006,Sydney Olympic Park,2015-03-20,0.0,11.6,61.9,0,-0.4591829776630682,0.01566185085328631,2
66006,Sydney Olympic Park,2015-03-22,0.2,8.8,61.7,0,-0.4465981203934905,0.013678987418335184,2
66006,Sydney Olympic Park,2015-03-23,0.8,9.6,62.5,0,-0.4088435485847575,0.034678990071665805,3
66006,Sydney Olympic Park,2015-03-25,27.0,29.0,87.0,0,1.2397727537299172,0.009959161741151322,2
66006,Sydney Olympic Park,2015-03-26,0.1,29.1,85.1,0,-0.45289054902827935,0.007721171441374455,2
66006,Sydney Olympic Park,2015-03-27,0.0,29.1,84.5,0,-0.4591829776630682,0.007721171441374455,2
66006,Sydney Olympic Park,2015-03-28,0.0,28.1,83.9,0,-0.4591829776630682,0.009343669364507628,2
66006,Sydney Olympic Park,2015-03-29,0.0,28.1,83.9,0,-0.4591829776630682,0.009343669364507628,2
66006,Sydney Olympic Park,2015-03-30,0.0,27.9,74.5,0,-0.4591829776630682,0.009343669364507628,2
66006,Sydney Olympic Park,2015-03-31,23.0,50.1,82.5,0,0.9880756083383638,0.0014827299589700105,2
66006,Sydney Olympic Park,2015-04-01,4.6,27.7,87.1,0,-0.01878864656263276,0.015091119577006646,2
66006,Sydney Olympic Park,2015-04-02,0.1,27.7,87.2,0,-0.2718507939059534,0.009724016602013382,2
66006,Sydney Olympic Park,2015-04-03,0.2,27.9,72.0,0,-0.26622719063165734,0.015271974678522643,2
66006,Sydney Olympic Park,2015-04-04,26.0,53.9,98.0,0,1.1846624541367141,0.0014827299589700105,2
66006,Sydney Olympic Park,2015-04-05,21.6,75.5,119.6,0,0.9372239100676896,0.0014827299589700105,2
66006,Sydney Olympic Park,2015-04-06,0.0,75.5,119.6,0,-0.2774743971802494,0.0011804997768853174,2
66006,Sydney Olympic Park,2015-04-07,0.6000000000000001,53.1,120.2,0,-0.2437327775344733,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-04-08,2.6,51.1,121.2,0,-0.13126071204855302,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-04-09,0.0,51.0,121.2,0,-0.2774743971802494,0.0011804997768853174,2
66006,Sydney Olympic Park,2015-04-10,0.8,51.6,122.0,0,-0.2324855709858813,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-04-11,6.6,32.2,128.6,0,0.09368341892328752,0.00846949803380594,2
66006,Sydney Olympic Park,2015-04-12,0.0,10.6,128.6,0,-0.2774743971802494,0.022136312821451353,2
66006,Sydney Olympic Park,2015-04-13,0.0,10.6,128.2,0,-0.2774743971802494,0.022136312821451353,2
66006,Sydney Olympic Park,2015-04-14,0.0,10.0,125.8,0,-0.2774743971802494,0.024541590171417337,3
66006,Sydney Olympic Park,2015-04-15,0.0,7.4,122.8,0,-0.2774743971802494,0.031168735061066807,3
66006,Sydney Olympic Park,2015-04-16,0.8,8.2,123.6,0,-0.2324855709858813,0.05356574874412354,4
66006,Sydney Olympic Park,2015-04-17,2.0,9.4,118.0,0,-0.1650023316943291,0.05150723206282296,3
66006,Sydney Olympic Park,2015-04-18,1.0,3.8,119.0,0,-0.22123836443728925,0.045144596319684274,3
66006,Sydney Olympic Park,2015-04-19,2.8,6.6,121.8,0,-0.120013505499961,0.04869871725797683,3
66006,Sydney Olympic Park,2015-04-20,17.0,23.6,137.8,0,0.678538159450073,0.015605658918079286,2
66006,Sydney Olympic Park,2015-04-21,126.4,150.0,264.2,0,6.830760141529913,0.0,1
66006,Sydney Olympic Park,2015-04-22,118.0,268.0,382.0,0,6.358377466489047,0.0,1
66006,Sydney Olympic Park,2015-04-23,29.2,296.4,410.4,0,1.3646177589141868,0.0014827299589700105,2
66006,Sydney Olympic Park,2015-04-24,0.0,294.4,383.4,0,-0.2774743971802494,0.0011804997768853174,2
66006,Sydney Olympic Park,2015-04-25,0.0,293.4,383.3,0,-0.2774743971802494,0.0011804997768853174,2
66006,Sydney Olympic Park,2015-04-26,30.4,321.0,413.7,0,1.4321009982057387,0.0014827299589700105,2
66006,Sydney Olympic Park,2015-04-27,5.2,309.2,418.9,0,0.014952973083143355,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-04-28,0.0,182.8,418.9,0,-0.2774743971802494,0.0011804997768853174,2
66006,Sydney Olympic Park,2015-04-29,0.0,64.8,418.9,0,-0.2774743971802494,0.0011804997768853174,2
66006,Sydney Olympic Park,2015-04-30,10.2,45.8,406.1,0,0.296133136797944,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-05-01,27.6,73.4,429.1,0,2.7411634683622075,0.0,1
66006,Sydney Olympic Park,2015-05-02,9.0,82.4,438.0,0,0.6295337344174528,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-05-03,23.0,75.0,460.8,0,2.218932458891999,0.0,1
66006,Sydney Olympic Park,2015-05-04,0.6000000000000001,70.4,435.4,0,-0.32410550026727497,0.0,1
66006,Sydney Olympic Park,2015-05-05,0.0,70.4,413.8,0,-0.39222258845904123,0.0,1
66006,Sydney Olympic Park,2015-05-06,0.0,70.4,413.8,0,-0.39222258845904123,0.0,1
66006,Sydney Olympic Park,2015-05-07,0.0,60.2,413.2,0,-0.39222258845904123,0.0,1
66006,Sydney Olympic Park,2015-05-08,0.0,32.6,410.6,0,-0.39222258845904123,0.022880868068700298,3
66006,Sydney Olympic Park,2015-05-09,0.0,23.6,410.6,0,-0.39222258845904123,0.05754411479986467,4
66006,Sydney Olympic Park,2015-05-10,0.0,0.6000000000000001,409.8,0,-0.39222258845904123,0.060913472047217754,4
66006,Sydney Olympic Park,2015-05-11,0.0,0.0,403.2,0,-0.39222258845904123,0.05641541531119404,4
66006,Sydney Olympic Park,2015-05-12,0.0,0.0,403.2,0,-0.39222258845904123,0.05641541531119404,4
66006,Sydney Olympic Park,2015-05-13,0.0,0.0,403.2,0,-0.39222258845904123,0.05641541531119404,4
66006,Sydney Olympic Park,2015-05-14,3.8,3.8,407.0,0,0.03918563675547845,0.06838533290380112,4
66006,Sydney Olympic Park,2015-05-15,0.0,3.8,407.0,0,-0.39222258845904123,0.05951571596503178,4
66006,Sydney Olympic Park,2015-05-16,2.0,5.8,408.2,0,-0.16516562781982033,0.05349424269796172,4
66006,Sydney Olympic Park,2015-05-17,0.8,6.6,407.0,0,-0.30139980420335283,0.03376134793069054,3
66006,Sydney Olympic Park,2015-05-18,0.2,6.8,406.2,0,-0.3695168923951191,0.06597662695664419,4
66006,Sydney Olympic Park,2015-05-19,0.6000000000000001,7.4,404.0,0,-0.32410550026727497,0.06591984222618831,4
66006,Sydney Olympic Park,2015-05-20,1.0,8.4,388.0,0,-0.2786941081394308,0.03518173683397623,3
66006,Sydney Olympic Park,2015-05-21,0.2,4.8,261.8,0,-0.3695168923951191,0.06312835081376071,4
66006,Sydney Olympic Park,2015-05-22,11.2,16.0,155.0,0,0.8792963911205957,0.06365475870409207,4
66006,Sydney Olympic Park,2015-05-23,22.0,36.0,147.8,0,2.105403978572389,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-05-24,0.1,35.3,147.9,0,-0.38086974042708016,0.0014789244186046511,2
66006,Sydney Olympic Park,2015-05-25,0.0,35.1,147.9,0,-0.39222258845904123,0.02294565312746732,3
66006,Sydney Olympic Park,2015-05-26,0.0,34.5,117.5,0,-0.39222258845904123,0.022880868068700298,3
66006,Sydney Olympic Park,2015-05-27,0.0,33.5,112.3,0,-0.39222258845904123,0.022880868068700298,3
66006,Sydney Olympic Park,2015-05-28,0.0,33.3,112.3,0,-0.39222258845904123,0.022880868068700298,3
66006,Sydney Olympic Park,2015-05-29,0.4,22.5,112.7,0,-0.34681119633119706,0.019834681316002623,2
66006,Sydney Olympic Park,2015-05-30,0.0,0.5,102.5,0,-0.39222258845904123,0.06301358497385602,4
66006,Sydney Olympic Park,2015-05-31,0.0,0.4,74.9,0,-0.39222258845904123,0.06258476709168402,4
66006,Sydney Olympic Park,2015-06-01,0.0,0.4,65.9,0,-0.32049808235761434,0.07524315571545741,4
66006,Sydney Olympic Park,2015-06-02,0.0,0.4,42.9,0,-0.32049808235761434,0.07524315571545741,4
66006,Sydney Olympic Park,2015-06-03,0.0,0.4,42.3,0,-0.32049808235761434,0.07524315571545741,4
66006,Sydney Olympic Park,2015-06-04,0.0,0.4,42.3,0,-0.32049808235761434,0.07524315571545741,4
66006,Sydney Olympic Park,2015-06-05,0.0,0.0,42.3,0,-0.32049808235761434,0.06531442988830025,4
66006,Sydney Olympic Park,2015-06-06,1.8,1.8,44.1,0,-0.21110345905214556,0.0337501009089087,3
66006,Sydney Olympic Park,2015-06-07,0.0,1.8,44.1,0,-0.32049808235761434,0.04920029897793296,3
66006,Sydney Olympic Park,2015-06-08,0.0,1.8,44.1,0,-0.32049808235761434,0.04920029897793296,3
66006,Sydney Olympic Park,2015-06-09,0.0,1.8,44.1,0,-0.32049808235761434,0.04920029897793296,3
66006,Sydney Olympic Park,2015-06-10,1.8,3.6,45.9,0,-0.21110345905214556,0.045144596319684274,3
66006,Sydney Olympic Park,2015-06-11,7.6,11.2,53.5,0,0.14139032715436506,0.04398759281531135,3
66006,Sydney Olympic Park,2015-06-12,0.4,11.6,53.9,0,-0.29618816606751014,0.027870622835078226,3
66006,Sydney Olympic Park,2015-06-13,0.0,9.8,50.1,0,-0.32049808235761434,0.05971085031444034,4
66006,Sydney Olympic Park,2015-06-14,0.0,9.8,50.1,0,-0.32049808235761434,0.05971085031444034,4
66006,Sydney Olympic Park,2015-06-15,0.0,9.8,48.1,0,-0.32049808235761434,0.05971085031444034,4
66006,Sydney Olympic Park,2015-06-16,4.0,13.8,51.3,0,-0.07739891945657254,0.05097694727022214,3
66006,Sydney Olympic Park,2015-06-17,11.4,23.4,62.5,0,0.3723345319103548,0.0225746748859093,3
66006,Sydney Olympic Park,2015-06-18,2.4,18.2,64.3,0,-0.17463858461698928,0.017924012841549465,2
66006,Sydney Olympic Park,2015-06-19,75.6,93.4,138.9,0,4.274076096472075,0.0,1
66006,Sydney Olympic Park,2015-06-20,7.5,100.9,146.2,0,0.13531284808183905,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-06-21,0.2,101.1,135.2,0,-0.30834312421256227,0.0,1
66006,Sydney Olympic Park,2015-06-22,4.4,105.5,117.6,0,-0.05308900316646834,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-06-23,0.0,101.5,117.5,0,-0.32049808235761434,0.0,1
66006,Sydney Olympic Park,2015-06-24,0.0,90.1,117.5,0,-0.32049808235761434,0.0,1
66006,Sydney Olympic Park,2015-06-25,0.0,87.7,117.5,0,-0.32049808235761434,0.0,1
66006,Sydney Olympic Park,2015-06-26,9.2,21.3,126.7,0,0.23862999231478177,0.026079736755061703,3
66006,Sydney Olympic Park,2015-06-27,0.0,13.8,126.7,0,-0.32049808235761434,0.07238830968041438,4
66006,Sydney Olympic Park,2015-06-28,0.0,13.6,126.3,0,-0.32049808235761434,0.07238830968041438,4
66006,Sydney Olympic Park,2015-06-29,0.0,9.2,126.3,0,-0.32049808235761434,0.06345404097591895,4
66006,Sydney Olympic Park,2015-06-30,0.0,9.2,126.3,0,-0.32049808235761434,0.06345404097591895,4
66006,Sydney Olympic Park,2015-07-01,1.0,10.2,127.3,0,-0.20778504857329846,0.036690484173857674,3
66006,Sydney Olympic Park,2015-07-02,0.0,10.2,127.3,0,-0.2962817497068591,0.03317719953842665,3
66006,Sydney Olympic Park,2015-07-03,0.0,1.0,127.3,0,-0.2962817497068591,0.02449133192849944,3
66006,Sydney Olympic Park,2015-07-04,0.0,1.0,127.3,0,-0.2962817497068591,0.02449133192849944,3
66006,Sydney Olympic Park,2015-07-05,0.0,1.0,127.3,0,-0.2962817497068591,0.02449133192849944,3
66006,Sydney Olympic Park,2015-07-06,0.0,1.0,125.5,0,-0.2962817497068591,0.02449133192849944,3
66006,Sydney Olympic Park,2015-07-07,0.0,1.0,125.5,0,-0.2962817497068591,0.02449133192849944,3
66006,Sydney Olympic Park,2015-07-08,9.6,9.6,135.1,0,0.5532865811753233,0.04802248775063708,3
66006,Sydney Olympic Park,2015-07-09,0.0,9.6,135.1,0,-0.2962817497068591,0.03317719953842665,3
66006,Sydney Olympic Park,2015-07-10,0.0,9.6,133.3,0,-0.2962817497068591,0.03317719953842665,3
66006,Sydney Olympic Park,2015-07-11,0.8,10.4,126.5,0,-0.2254843888000106,0.0342852068238917,3
66006,Sydney Olympic Park,2015-07-12,2.8,13.2,128.9,0,-0.04849098653288927,0.057817912597281175,4
66006,Sydney Olympic Park,2015-07-13,6.6,19.8,135.5,0,0.28779647777464124,0.022161140971341108,2
66006,Sydney Olympic Park,2015-07-14,0.4,20.2,135.9,0,-0.26088306925343485,0.018338290232731147,2
66006,Sydney Olympic Park,2015-07-15,0.0,10.6,135.9,0,-0.2962817497068591,0.030771922188460667,3
66006,Sydney Olympic Park,2015-07-16,6.2,16.8,138.1,0,0.25239779732121703,0.03340658486211049,3
66006,Sydney Olympic Park,2015-07-17,17.0,33.8,143.7,0,1.2081621695636722,0.0024608388559197603,2
66006,Sydney Olympic Park,2015-07-18,1.2,34.2,142.5,0,-0.1900857083465863,0.004281627413746511,2
66006,Sydney Olympic Park,2015-07-19,0.0,31.4,66.9,0,-0.2962817497068591,0.003867943281032474,2
66006,Sydney Olympic Park,2015-07-20,0.0,24.8,59.4,0,-0.2962817497068591,0.010954632815001163,2
66006,Sydney Olympic Park,2015-07-21,1.6,26.0,60.8,0,-0.15468702789316205,0.013281873306138328,2
66006,Sydney Olympic Park,2015-07-22,0.0,26.0,56.4,0,-0.2962817497068591,0.008543516825128064,2
66006,Sydney Olympic Park,2015-07-23,1.8,21.6,58.2,0,-0.13698768766644992,0.021397961277916572,2
66006,Sydney Olympic Park,2015-07-24,0.0,4.6,58.2,0,-0.2962817497068591,0.03125945305823849,3
66006,Sydney Olympic Park,2015-07-25,0.0,3.4,58.2,0,-0.2962817497068591,0.03125945305823849,3
66006,Sydney Olympic Park,2015-07-26,0.0,3.4,49.0,0,-0.2962817497068591,0.03125945305823849,3
66006,Sydney Olympic Park,2015-07-27,0.0,3.4,49.0,0,-0.2962817497068591,0.03125945305823849,3
66006,Sydney Olympic Park,2015-07-28,0.0,1.8,49.0,0,-0.2962817497068591,0.022253702117870238,2
66006,Sydney Olympic Park,2015-07-29,0.0,1.8,49.0,0,-0.2962817497068591,0.022253702117870238,2
66006,Sydney Olympic Park,2015-07-30,0.0,0.0,49.0,0,-0.2962817497068591,0.024331027794993774,3
66006,Sydney Olympic Park,2015-07-31,0.0,0.0,48.0,0,-0.2962817497068591,0.024331027794993774,3
66006,Sydney Olympic Park,2015-08-01,0.0,0.0,48.0,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-02,0.0,0.0,48.0,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-03,0.0,0.0,48.0,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-04,0.0,0.0,48.0,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-05,0.0,0.0,48.0,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-06,0.0,0.0,48.0,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-07,0.0,0.0,38.4,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-08,0.0,0.0,38.4,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-09,0.0,0.0,38.4,0,-0.3306702108847052,0.06783806331751399,4
66006,Sydney Olympic Park,2015-08-10,0.0,0.0,37.6,1,-0.3306702108847052,0.9828380633175141,5
66006,Sydney Olympic Park,2015-08-11,0.0,0.0,34.8,1,-0.3306702108847052,0.9878380633175141,5
66006,Sydney Olympic Park,2015-08-12,0.0,0.0,28.2,1,-0.3306702108847052,0.9878380633175141,5
66006,Sydney Olympic Park,2015-08-13,0.0,0.0,27.8,1,-0.3306702108847052,0.9878380633175141,5
66006,Sydney Olympic Park,2015-08-14,0.0,0.0,27.8,1,-0.3306702108847052,0.9878380633175141,5
66006,Sydney Olympic Park,2015-08-15,0.0,0.0,21.6,1,-0.3306702108847052,0.9878380633175141,5
66006,Sydney Olympic Park,2015-08-16,0.0,0.0,4.6,1,-0.3306702108847052,0.9878380633175141,5
66006,Sydney Olympic Park,2015-08-17,6.0,6.0,9.4,1,0.24203057563740876,0.9742893513045103,5
66006,Sydney Olympic Park,2015-08-18,0.0,6.0,9.4,1,-0.3306702108847052,0.9782484931930462,5
66006,Sydney Olympic Park,2015-08-19,0.0,6.0,9.4,1,-0.3306702108847052,0.9782484931930462,5
66006,Sydney Olympic Park,2015-08-20,0.0,6.0,7.8,1,-0.3306702108847052,0.9782484931930462,5
66006,Sydney Olympic Park,2015-08-21,0.0,6.0,7.8,1,-0.3306702108847052,0.9782484931930462,5
66006,Sydney Olympic Park,2015-08-22,0.0,6.0,6.0,1,-0.3306702108847052,0.9782484931930462,5
66006,Sydney Olympic Park,2015-08-23,3.0,9.0,9.0,1,-0.044319817623648235,0.9578195706548578,5
66006,Sydney Olympic Park,2015-08-24,5.0,8.0,14.0,1,0.14658044455038977,0.9616831898715981,5
66006,Sydney Olympic Park,2015-08-25,75.2,83.2,89.2,0,6.847179646859124,0.0,1
66006,Sydney Olympic Park,2015-08-26,4.8,88.0,94.0,0,0.12749041833298597,0.0004136841327140361,1
66006,Sydney Olympic Park,2015-08-27,0.0,88.0,94.0,0,-0.3306702108847052,0.0,1
66006,Sydney Olympic Park,2015-08-28,0.0,88.0,94.0,0,-0.3306702108847052,0.0,1
66006,Sydney Olympic Park,2015-08-29,0.0,88.0,94.0,0,-0.3306702108847052,0.0,1
66006,Sydney Olympic Park,2015-08-30,0.0,85.0,94.0,0,-0.3306702108847052,0.0,1
66006,Sydney Olympic Park,2015-08-31,0.0,80.0,94.0,0,-0.3306702108847052,0.0,1
66006,Sydney Olympic Park,2015-09-01,0.0,4.8,94.0,0,-0.3160563122422462,0.06335404922774678,4
66006,Sydney Olympic Park,2015-09-02,0.0,0.0,94.0,0,-0.3160563122422462,0.06851467542420714,4
66006,Sydney Olympic Park,2015-09-03,3.2,3.2,97.2,0,0.17420450866722695,0.06392256317909381,4
66006,Sydney Olympic Park,2015-09-04,25.2,28.4,122.4,0,3.5447476524198542,0.008059860981382932,2
66006,Sydney Olympic Park,2015-09-05,0.0,28.4,122.4,0,-0.3160563122422462,0.01142694384309873,2
66006,Sydney Olympic Park,2015-09-06,0.8,29.2,123.2,0,-0.1934911070148779,0.017033083551248548,2
66006,Sydney Olympic Park,2015-09-07,0.0,29.2,123.2,0,-0.3160563122422462,0.006081573450920747,2
66006,Sydney Olympic Park,2015-09-08,0.30000000000000004,29.5,123.5,0,-0.2700943602819831,0.009324052870716587,2
66006,Sydney Olympic Park,2015-09-09,0.0,29.5,123.5,0,-0.3160563122422462,0.006081573450920747,2
66006,Sydney Olympic Park,2015-09-10,1.2,27.5,124.7,0,-0.13220850440119378,0.013281873306138328,2
